order_id,customer_id,order_date,channel,store_id,order_status,payment_method,shipping_fee
O0057676,C010576,2025-01-18,Online,,Completed,Credit Card,10.0
O0057684,C024179,2025-01-19,Online,,Completed,Debit Card,13.1
O0057693,C002950,2025-01-19,Online,,Completed,Credit Card,2.6
O0057704,C023212,2025-01-19,Pickup,S016,Completed,Credit Card,0.0
O0057707,C004257,2025-01-19,Pickup,S016,Completed,Credit Card,0.0
O0057716,C017336,2025-01-19,Online,,Completed,Debit Card,3.96
O0057718,C002959,2025-01-19,Store,S014,Completed,Credit Card,0.0
O0057721,C020686,2025-01-19,Pickup,S016,Completed,Digital Wallet,0.0
O0057739,C009622,2025-01-19,Online,,Completed,Digital Wallet,8.13
O0057741,C000719,2025-01-19,Online,,Completed,Credit Card,11.12
O0057771,C004105,2025-01-20,Store,S007,Returned,Credit Card,0.0
O0057773,C003924,2025-01-20,Store,S015,Completed,Digital Wallet,0.0
O0057778,C017960,2025-01-20,Store,S006,Completed,Credit Card,0.0
O0057785,C009321,2025-01-20,Online,,Completed,Credit Card,12.72
O0057787,C002868,2025-01-20,Online,,Completed,Credit Card,6.88
O0057816,C027514,2025-01-20,Online,,Completed,Debit Card,5.91
O0057821,C029039,2025-01-21,Online,,Completed,Gift Card,13.26
O0057822,C023851,2025-01-21,Online,,Completed,Debit Card,7.65
O0057834,C005161,2025-01-21,Online,,Returned,Digital Wallet,1.74
O0057838,C009756,2025-01-21,Online,,Cancelled,Debit Card,1.5
O0057851,C015519,2025-01-21,Store,S014,Returned,Credit Card,0.0
O0057867,C026014,2025-01-21,Store,S006,Completed,Digital Wallet,0.0
O0057873,C000197,2025-01-21,Online,,Completed,Credit Card,2.05
O0057875,C006071,2025-01-21,Online,,Completed,Debit Card,3.12
O0057878,C022257,2025-01-21,Pickup,S002,Completed,Gift Card,0.0
O0057890,C002868,2025-01-21,Online,,Completed,Debit Card,2.87
O0057899,C018837,2025-01-21,Store,S002,Completed,Debit Card,0.0
O0057914,C024744,2025-01-22,Online,,Completed,Credit Card,13.55
O0057921,C026624,2025-01-22,Online,,Cancelled,Credit Card,13.52
O0057924,C002141,2025-01-22,Online,,Completed,Credit Card,4.6
O0057925,C025792,2025-01-22,Store,S007,Completed,Credit Card,0.0
O0057936,C014447,2025-01-22,Store,S007,Completed,Credit Card,0.0
O0057943,C011434,2025-01-22,Online,,Completed,Credit Card,5.3
O0057948,C020870,2025-01-22,Store,S005,Completed,Digital Wallet,0.0
O0057949,C008825,2025-01-22,Online,,Completed,Debit Card,0.94
O0057951,C022565,2025-01-22,Store,S013,Completed,Digital Wallet,0.0
O0057955,C014929,2025-01-22,Online,,Completed,Debit Card,3.9
O0057959,C002905,2025-01-22,Store,S005,Completed,Digital Wallet,0.0
O0057975,C027086,2025-01-23,Pickup,S012,Completed,Digital Wallet,0.0
O0057977,C025507,2025-01-23,Online,,Completed,Credit Card,2.63
O0057984,C004304,2025-01-23,Online,,Completed,Debit Card,17.59
O0057985,C018387,2025-01-23,Online,,Completed,Credit Card,6.15
O0057986,C012711,2025-01-23,Online,,Completed,Credit Card,2.41
O0057987,C014215,2025-01-23,Online,,Completed,Debit Card,7.09
O0057990,C014419,2025-01-23,Pickup,S008,Returned,Digital Wallet,0.0
O0057994,C019729,2025-01-23,Store,S001,Completed,Gift Card,0.0
O0057997,C029029,2025-01-23,Pickup,S013,Completed,Credit Card,0.0
O0058013,C006127,2025-01-23,Online,,Completed,Credit Card,5.42
O0058015,C018098,2025-01-23,Online,,Completed,Digital Wallet,0.54
O0058021,C006603,2025-01-23,Online,,Completed,Debit Card,16.73
O0058024,C009527,2025-01-23,Online,,Completed,Credit Card,9.22
O0058037,C015054,2025-01-23,Store,S006,Completed,Digital Wallet,0.0
O0058046,C029612,2025-01-24,Online,,Completed,Credit Card,5.03
O0058049,C018701,2025-01-24,Online,,Completed,Credit Card,7.13
O0058065,C003509,2025-01-24,Store,S005,Cancelled,Credit Card,0.0
O0058067,C020392,2025-01-24,Online,,Completed,Digital Wallet,3.68
O0058071,C000574,2025-01-24,Online,,Completed,Digital Wallet,12.54
O0058079,C020569,2025-01-24,Online,,Completed,Debit Card,11.56
O0058081,C004221,2025-01-24,Online,,Completed,Debit Card,11.1
O0058111,C006268,2025-01-24,Online,,Completed,Digital Wallet,7.52
O0058112,C017463,2025-01-24,Pickup,S002,Returned,Credit Card,0.0
O0058120,C027604,2025-01-25,Online,,Completed,Digital Wallet,9.26
O0058138,C014899,2025-01-25,Online,,Returned,Debit Card,4.03
O0058139,C001806,2025-01-25,Online,,Returned,Credit Card,2.46
O0058144,C021907,2025-01-25,Store,S007,Completed,Gift Card,0.0
O0058145,C021582,2025-01-25,Online,,Completed,Digital Wallet,12.59
O0058159,C023091,2025-01-25,Store,S011,Completed,Credit Card,0.0
O0058183,C012682,2025-01-25,Store,S002,Completed,Credit Card,0.0
O0058189,C002765,2025-01-25,Online,,Completed,Credit Card,4.0
O0058194,C011223,2025-01-25,Store,S009,Completed,Credit Card,0.0
O0058195,C025768,2025-01-25,Online,,Completed,Digital Wallet,6.04
O0058216,C016223,2025-01-26,Online,,Completed,Credit Card,7.73
O0058217,C026759,2025-01-26,Store,S013,Completed,Gift Card,0.0
O0058218,C025786,2025-01-26,Online,,Completed,Debit Card,9.08
O0058282,C017674,2025-01-26,Online,,Completed,Gift Card,4.62
O0058285,C022110,2025-01-26,Online,,Completed,Debit Card,2.61
O0058312,C010782,2025-01-27,Online,,Completed,Gift Card,9.41
O0058319,C010262,2025-01-27,Online,,Completed,Credit Card,4.48
O0058347,C013134,2025-01-27,Online,,Completed,Debit Card,7.57
O0058349,C002509,2025-01-27,Store,S006,Completed,Credit Card,0.0
O0058353,C029416,2025-01-28,Online,,Completed,Debit Card,2.03
O0058362,C020269,2025-01-28,Online,,Completed,Credit Card,6.37
O0058381,C012711,2025-01-28,Online,,Completed,Debit Card,5.18
O0058383,C029601,2025-01-28,Online,,Completed,Debit Card,1.33
O0058401,C016294,2025-01-28,Pickup,S006,Completed,Credit Card,0.0
O0058406,C020274,2025-01-28,Online,,Completed,Digital Wallet,11.11
O0058407,C019549,2025-01-28,Store,S014,Completed,Debit Card,0.0
O0058415,C013345,2025-01-28,Online,,Cancelled,Digital Wallet,1.55
O0058418,C012972,2025-01-28,Store,S001,Completed,Debit Card,0.0
O0058427,C025786,2025-01-29,Online,,Completed,Debit Card,2.08
O0058434,C004385,2025-01-29,Store,S004,Completed,Digital Wallet,0.0
O0058444,C002983,2025-01-29,Store,S008,Completed,Debit Card,0.0
O0058451,C026041,2025-01-29,Store,S008,Completed,Credit Card,0.0
O0058456,C023424,2025-01-29,Store,S016,Completed,Digital Wallet,0.0
O0058458,C007440,2025-01-29,Store,S011,Completed,Credit Card,0.0
O0058463,C023010,2025-01-29,Store,S014,Completed,Debit Card,0.0
O0058468,C006530,2025-01-29,Online,,Completed,Digital Wallet,6.37
O0058476,C005019,2025-01-29,Store,S003,Completed,Credit Card,0.0
O0058488,C028302,2025-01-29,Pickup,S016,Completed,Credit Card,0.0
O0058501,C005184,2025-01-30,Online,,Completed,Credit Card,14.82
O0058504,C006940,2025-01-30,Store,S009,Completed,Credit Card,0.0
O0058514,C017477,2025-01-30,Online,,Completed,Credit Card,4.54
O0058520,C023598,2025-01-30,Online,,Completed,Digital Wallet,5.03
O0058522,C019907,2025-01-30,Store,S002,Returned,Credit Card,0.0
O0058525,C004820,2025-01-30,Online,,Completed,Credit Card,7.15
O0058529,C004852,2025-01-30,Store,S007,Completed,Credit Card,0.0
O0058542,C017162,2025-01-30,Online,,Completed,Credit Card,6.63
O0058553,C012155,2025-01-30,Store,S002,Completed,Credit Card,0.0
O0058561,C007213,2025-01-30,Online,,Completed,Debit Card,4.68
O0058568,C019417,2025-01-31,Pickup,S011,Completed,Credit Card,0.0
O0058569,C009215,2025-01-31,Pickup,S003,Completed,Credit Card,0.0
O0058570,C011190,2025-01-31,Store,S007,Completed,Credit Card,0.0
O0058578,C008705,2025-01-31,Online,,Completed,Digital Wallet,4.58
O0058579,C001661,2025-01-31,Online,,Completed,Credit Card,7.75
O0058588,C001617,2025-01-31,Pickup,S005,Completed,Debit Card,0.0
O0058594,C018606,2025-01-31,Online,,Completed,Gift Card,12.56
O0058598,C021006,2025-01-31,Online,,Completed,Debit Card,5.24
O0058601,C026876,2025-01-31,Online,,Cancelled,Credit Card,6.25
O0058604,C012284,2025-01-31,Online,,Completed,Digital Wallet,2.6
O0058611,C012079,2025-01-31,Online,,Returned,Credit Card,12.39
O0058620,C020713,2025-01-31,Online,,Completed,Digital Wallet,18.65
O0058627,C001176,2025-02-01,Online,,Cancelled,Credit Card,3.66
O0058630,C022799,2025-02-01,Pickup,S016,Returned,Digital Wallet,0.0
O0058632,C020986,2025-02-01,Pickup,S007,Completed,Credit Card,0.0
O0058637,C027937,2025-02-01,Online,,Returned,Debit Card,4.57
O0058647,C004458,2025-02-01,Store,S013,Completed,Digital Wallet,0.0
O0058648,C008575,2025-02-01,Store,S006,Completed,Credit Card,0.0
O0058650,C013708,2025-02-01,Online,,Completed,Digital Wallet,4.59
O0058668,C006920,2025-02-01,Store,S003,Completed,Credit Card,0.0
O0058675,C025543,2025-02-01,Pickup,S003,Completed,Gift Card,0.0
O0058684,C008911,2025-02-01,Online,,Completed,Gift Card,2.15
O0058689,C014146,2025-02-01,Store,S015,Completed,Digital Wallet,0.0
O0058690,C008825,2025-02-01,Store,S011,Completed,Credit Card,0.0
O0058703,C019842,2025-02-01,Store,S009,Completed,Credit Card,0.0
O0058705,C009548,2025-02-02,Store,S008,Completed,Digital Wallet,0.0
O0058711,C015050,2025-02-02,Online,,Completed,Credit Card,12.01
O0058716,C028812,2025-02-02,Online,,Completed,Credit Card,6.38
O0058725,C011944,2025-02-02,Online,,Completed,Credit Card,7.79
O0058731,C001819,2025-02-02,Online,,Completed,Credit Card,2.32
O0058747,C017472,2025-02-02,Store,S011,Completed,Debit Card,0.0
O0058770,C005438,2025-02-02,Online,,Completed,Debit Card,10.68
O0058781,C018525,2025-02-03,Store,S005,Completed,Credit Card,0.0
O0058783,C015182,2025-02-03,Online,,Completed,Debit Card,8.09
O0058802,C029753,2025-02-03,Store,S006,Completed,Gift Card,0.0
O0058806,C017796,2025-02-03,Store,S004,Completed,Digital Wallet,0.0
O0058811,C021939,2025-02-03,Online,,Completed,Credit Card,3.27
O0058813,C021694,2025-02-03,Online,,Completed,Credit Card,6.83
O0058817,C022940,2025-02-03,Online,,Completed,Credit Card,3.66
O0058834,C010580,2025-02-03,Online,,Completed,Credit Card,1.97
O0058838,C020237,2025-02-04,Pickup,S003,Completed,Credit Card,0.0
O0058841,C023163,2025-02-04,Online,,Completed,Credit Card,11.29
O0058844,C004580,2025-02-04,Online,,Completed,Digital Wallet,4.06
O0058863,C017167,2025-02-04,Store,S014,Completed,Credit Card,0.0
O0058868,C015673,2025-02-04,Online,,Completed,Credit Card,8.34
O0058870,C017820,2025-02-04,Online,,Completed,Credit Card,8.5
O0058874,C011322,2025-02-04,Online,,Completed,Debit Card,3.55
O0058884,C021378,2025-02-04,Online,,Completed,Credit Card,17.51
O0058888,C008762,2025-02-04,Store,S015,Completed,Debit Card,0.0
O0058892,C002202,2025-02-04,Store,S006,Completed,Credit Card,0.0
O0058911,C012377,2025-02-05,Online,,Completed,Digital Wallet,1.19
O0058914,C015916,2025-02-05,Online,,Completed,Credit Card,8.08
O0058919,C007327,2025-02-05,Online,,Completed,Debit Card,2.93
O0058923,C005305,2025-02-05,Store,S015,Completed,Digital Wallet,0.0
O0058925,C024083,2025-02-05,Store,S006,Cancelled,Digital Wallet,0.0
O0058929,C007496,2025-02-05,Store,S005,Completed,Debit Card,0.0
O0058938,C018387,2025-02-05,Pickup,S014,Completed,Gift Card,0.0
O0058941,C027152,2025-02-05,Pickup,S007,Cancelled,Credit Card,0.0
O0058948,C017804,2025-02-05,Online,,Returned,Credit Card,7.81
O0058953,C022568,2025-02-05,Online,,Completed,Digital Wallet,4.33
O0058955,C027173,2025-02-05,Online,,Completed,Credit Card,4.61
O0058961,C003101,2025-02-05,Pickup,S016,Cancelled,Credit Card,0.0
O0058964,C013695,2025-02-05,Store,S015,Completed,Digital Wallet,0.0
O0058970,C022230,2025-02-05,Online,,Completed,Debit Card,0.69
O0058975,C020318,2025-02-06,Online,,Completed,Gift Card,3.38
O0058978,C009503,2025-02-06,Pickup,S005,Completed,Digital Wallet,0.0
O0058982,C010046,2025-02-06,Pickup,S016,Completed,Digital Wallet,0.0
O0058988,C014153,2025-02-06,Store,S002,Completed,Debit Card,0.0
O0059009,C018789,2025-02-06,Online,,Completed,Digital Wallet,2.96
O0059029,C023425,2025-02-06,Pickup,S003,Completed,Debit Card,0.0
O0059032,C029357,2025-02-06,Store,S009,Completed,Debit Card,0.0
O0059049,C010017,2025-02-07,Online,,Completed,Credit Card,5.19
O0059061,C009622,2025-02-07,Online,,Completed,Digital Wallet,5.37
O0059070,C021522,2025-02-07,Online,,Completed,Credit Card,14.77
O0059073,C003674,2025-02-07,Online,,Completed,Digital Wallet,5.53
O0059074,C002665,2025-02-07,Store,S001,Completed,Gift Card,0.0
O0059090,C002715,2025-02-07,Online,,Completed,Credit Card,13.68
O0059127,C007302,2025-02-08,Online,,Completed,Credit Card,7.22
O0059131,C014481,2025-02-08,Online,,Completed,Credit Card,4.74
O0059141,C000960,2025-02-08,Online,,Completed,Credit Card,3.89
O0059143,C024449,2025-02-08,Store,S012,Completed,Debit Card,0.0
O0059146,C010494,2025-02-08,Online,,Returned,Credit Card,6.06
O0059150,C019595,2025-02-08,Pickup,S014,Completed,Credit Card,0.0
O0059152,C018594,2025-02-08,Store,S004,Completed,Credit Card,0.0
O0059158,C023468,2025-02-08,Pickup,S004,Completed,Credit Card,0.0
O0059160,C028422,2025-02-08,Online,,Returned,Debit Card,5.9
O0059161,C009094,2025-02-08,Store,S001,Completed,Credit Card,0.0
O0059162,C014330,2025-02-08,Pickup,S002,Returned,Debit Card,0.0
O0059169,C001347,2025-02-08,Online,,Completed,Digital Wallet,0.82
O0059178,C027749,2025-02-08,Online,,Completed,Digital Wallet,4.76
O0059182,C000537,2025-02-08,Online,,Returned,Debit Card,3.25
O0059188,C012770,2025-02-08,Store,S008,Completed,Credit Card,0.0
O0059194,C021220,2025-02-08,Online,,Completed,Debit Card,5.69
O0059200,C022889,2025-02-08,Online,,Completed,Credit Card,2.59
O0059203,C003495,2025-02-08,Pickup,S016,Completed,Digital Wallet,0.0
O0059222,C008506,2025-02-09,Online,,Completed,Credit Card,7.36
O0059254,C012463,2025-02-09,Pickup,S007,Completed,Debit Card,0.0
O0059257,C011891,2025-02-09,Online,,Completed,Credit Card,2.26
O0059281,C010115,2025-02-09,Online,,Completed,Credit Card,10.35
O0059286,C020442,2025-02-09,Online,,Completed,Debit Card,1.9
O0059293,C026799,2025-02-10,Online,,Completed,Credit Card,6.84
O0059303,C020137,2025-02-10,Online,,Completed,Gift Card,3.08
O0059309,C000128,2025-02-10,Online,,Returned,Credit Card,2.79
O0059316,C013011,2025-02-10,Online,,Completed,Credit Card,4.07
O0059321,C016651,2025-02-10,Online,,Completed,Debit Card,3.31
O0059322,C015001,2025-02-10,Online,,Completed,Debit Card,6.67
O0059335,C003483,2025-02-10,Store,S014,Completed,Debit Card,0.0
O0059339,C014059,2025-02-10,Online,,Completed,Credit Card,7.66
O0059341,C020127,2025-02-10,Online,,Completed,Credit Card,10.29
O0059345,C007101,2025-02-10,Store,S009,Completed,Debit Card,0.0
O0059347,C011334,2025-02-10,Store,S016,Completed,Digital Wallet,0.0
O0059348,C018714,2025-02-10,Online,,Completed,Debit Card,4.21
O0059354,C024937,2025-02-11,Online,,Completed,Credit Card,5.59
O0059361,C022110,2025-02-11,Store,S010,Completed,Digital Wallet,0.0
O0059365,C002550,2025-02-11,Online,,Completed,Digital Wallet,7.02
O0059369,C020994,2025-02-11,Pickup,S016,Completed,Digital Wallet,0.0
O0059381,C006050,2025-02-11,Pickup,S007,Completed,Credit Card,0.0
O0059382,C007885,2025-02-11,Store,S010,Completed,Debit Card,0.0
O0059386,C004872,2025-02-11,Store,S003,Returned,Debit Card,0.0
O0059389,C008226,2025-02-11,Online,,Completed,Credit Card,2.34
O0059391,C010981,2025-02-11,Online,,Completed,Credit Card,6.64
O0059422,C003843,2025-02-11,Online,,Returned,Credit Card,2.51
O0059442,C025140,2025-02-12,Online,,Completed,Debit Card,1.91
O0059450,C023309,2025-02-12,Online,,Completed,Credit Card,6.69
O0059451,C009899,2025-02-12,Online,,Completed,Digital Wallet,5.91
O0059467,C006880,2025-02-12,Store,S014,Completed,Credit Card,0.0
O0059469,C021346,2025-02-12,Online,,Returned,Digital Wallet,6.19
O0059474,C011334,2025-02-12,Online,,Completed,Gift Card,4.58
O0059483,C004321,2025-02-12,Online,,Returned,Credit Card,3.94
O0059486,C012692,2025-02-12,Store,S016,Completed,Gift Card,0.0
O0059496,C006166,2025-02-12,Pickup,S007,Completed,Credit Card,0.0
O0059503,C003917,2025-02-13,Online,,Completed,Credit Card,9.54
O0059507,C025198,2025-02-13,Store,S015,Completed,Debit Card,0.0
O0059509,C023459,2025-02-13,Store,S002,Completed,Credit Card,0.0
O0059516,C026729,2025-02-13,Online,,Completed,Credit Card,7.31
O0059522,C015784,2025-02-13,Online,,Completed,Debit Card,7.93
O0059525,C015981,2025-02-13,Online,,Completed,Credit Card,15.09
O0059542,C021131,2025-02-13,Online,,Completed,Credit Card,5.34
O0059550,C009527,2025-02-13,Online,,Completed,Credit Card,4.05
O0059552,C003703,2025-02-13,Online,,Completed,Credit Card,21.99
O0059560,C013272,2025-02-13,Online,,Completed,Digital Wallet,6.84
O0059563,C006742,2025-02-13,Store,S007,Completed,Credit Card,0.0
O0059566,C001759,2025-02-14,Online,,Completed,Credit Card,2.17
O0059582,C006836,2025-02-14,Online,,Completed,Credit Card,3.39
O0059589,C022240,2025-02-14,Online,,Completed,Credit Card,10.77
O0059594,C009004,2025-02-14,Store,S007,Returned,Credit Card,0.0
O0059600,C018637,2025-02-14,Online,,Completed,Debit Card,4.82
O0059602,C013317,2025-02-14,Online,,Completed,Credit Card,3.55
O0059609,C004373,2025-02-14,Online,,Completed,Credit Card,5.57
O0059627,C022612,2025-02-15,Store,S005,Completed,Credit Card,0.0
O0059648,C005389,2025-02-15,Online,,Completed,Credit Card,2.87
O0059652,C010022,2025-02-15,Store,S006,Completed,Credit Card,0.0
O0059658,C007469,2025-02-15,Store,S012,Completed,Digital Wallet,0.0
O0059698,C004982,2025-02-15,Store,S007,Completed,Gift Card,0.0
O0059701,C015001,2025-02-16,Online,,Completed,Credit Card,0.93
O0059702,C003283,2025-02-16,Online,,Completed,Debit Card,1.38
O0059707,C027364,2025-02-16,Pickup,S009,Completed,Debit Card,0.0
O0059712,C010655,2025-02-16,Store,S012,Completed,Digital Wallet,0.0
O0059714,C000053,2025-02-16,Online,,Completed,Credit Card,4.88
O0059743,C013798,2025-02-16,Pickup,S015,Completed,Debit Card,0.0
O0059745,C025458,2025-02-16,Store,S016,Completed,Debit Card,0.0
O0059747,C003050,2025-02-16,Store,S011,Completed,Gift Card,0.0
O0059751,C022329,2025-02-16,Store,S015,Completed,Digital Wallet,0.0
O0059753,C005524,2025-02-16,Store,S002,Completed,Debit Card,0.0
O0059758,C024997,2025-02-16,Online,,Returned,Credit Card,5.88
O0059759,C022334,2025-02-16,Online,,Cancelled,Debit Card,7.68
O0059762,C002010,2025-02-16,Store,S008,Completed,Credit Card,0.0
O0059771,C024014,2025-02-16,Online,,Completed,Credit Card,9.44
O0059777,C025496,2025-02-17,Online,,Completed,Gift Card,4.2
O0059812,C022088,2025-02-17,Store,S003,Completed,Digital Wallet,0.0
O0059814,C018765,2025-02-17,Store,S001,Completed,Digital Wallet,0.0
O0059826,C014000,2025-02-17,Online,,Completed,Debit Card,2.96
O0059836,C000539,2025-02-18,Online,,Returned,Credit Card,4.36
O0059837,C015913,2025-02-18,Pickup,S011,Completed,Debit Card,0.0
O0059840,C024010,2025-02-18,Online,,Completed,Digital Wallet,5.59
O0059845,C006758,2025-02-18,Store,S011,Cancelled,Digital Wallet,0.0
O0059861,C026543,2025-02-18,Store,S006,Completed,Credit Card,0.0
O0059864,C001267,2025-02-18,Online,,Completed,Credit Card,1.18
O0059882,C015058,2025-02-18,Store,S005,Completed,Debit Card,0.0
O0059883,C019065,2025-02-18,Online,,Returned,Credit Card,5.84
O0059891,C015300,2025-02-18,Online,,Completed,Credit Card,2.83
O0059895,C016027,2025-02-18,Pickup,S015,Completed,Digital Wallet,0.0
O0059903,C013962,2025-02-18,Online,,Completed,Digital Wallet,3.7
O0059904,C019176,2025-02-19,Online,,Completed,Digital Wallet,15.73
O0059929,C014007,2025-02-19,Online,,Returned,Debit Card,11.92
O0059935,C017602,2025-02-19,Online,,Completed,Credit Card,3.77
O0059944,C001119,2025-02-19,Store,S010,Completed,Digital Wallet,0.0
O0059946,C000280,2025-02-19,Store,S011,Completed,Digital Wallet,0.0
O0059957,C018416,2025-02-19,Online,,Completed,Debit Card,5.35
O0059970,C000972,2025-02-19,Pickup,S010,Completed,Gift Card,0.0
O0059974,C015429,2025-02-19,Pickup,S002,Completed,Credit Card,0.0
O0059978,C012418,2025-02-20,Store,S015,Completed,Credit Card,0.0
O0059984,C006253,2025-02-20,Pickup,S012,Completed,Credit Card,0.0
O0059987,C011766,2025-02-20,Online,,Completed,Debit Card,4.59
O0059996,C025144,2025-02-20,Online,,Completed,Digital Wallet,1.74
O0059999,C014615,2025-02-20,Online,,Completed,Digital Wallet,3.07
O0060004,C010024,2025-02-20,Pickup,S003,Completed,Digital Wallet,0.0
O0060012,C024356,2025-02-20,Online,,Completed,Credit Card,3.4
O0060013,C026989,2025-02-20,Store,S016,Completed,Credit Card,0.0
O0060025,C003484,2025-02-20,Store,S005,Completed,Gift Card,0.0
